session_id,user_id,age,platform,topic,persona,video_pause_density,video_rewind_density,video_rewind_distance_mean_s,video_same_segment_replay_count,video_forward_skip_density,video_forward_skip_distance_mean_s,video_slowdown_ratio,video_speedup_ratio,video_speed_change_count,video_completion_ratio,video_effective_watch_ratio,video_segment_coverage,video_pause_duration_mean_s,scroll_velocity_mean_px_s,scroll_velocity_std_px_s,scroll_reversal_rate,scroll_reversal_depth_mean_px,scroll_revisit_rate,scroll_concept_loop_count,scroll_reading_coverage,scroll_dwell_time_mean_s,scroll_dwell_time_variance_s,scroll_linear_reading_ratio,scroll_section_skip_count,scroll_reading_speed_wpm_estimate,typing_iki_mean_ms,typing_iki_std_ms,typing_iki_cv,typing_speed_cpm,typing_dwell_time_mean_ms,typing_dwell_time_std_ms,typing_flight_time_mean_ms,typing_flight_time_std_ms,typing_backspace_rate,typing_correction_burst_rate,typing_correction_burst_length_mean,typing_pause_before_typing_ms,typing_rhythm_entropy,typing_long_pause_rate,typing_acceleration,typing_error_correction_ratio,focus_loss_count,focus_loss_total_duration_s,focus_loss_ratio,focus_mean_loss_duration_s,focus_max_loss_duration_s,focus_rapid_tab_switch_rate,focus_return_latency_mean_s,focus_return_latency_std_s,focus_idle_ratio,focus_idle_bout_count,focus_active_engagement_ratio,focus_context_flag,quiz_score,quiz_first_attempt_accuracy,quiz_time_to_answer_mean_s,quiz_time_to_answer_std_s,quiz_time_to_answer_cv,quiz_hint_request_rate,quiz_max_hint_level_used,quiz_hint_dependency_ratio,quiz_answer_change_rate,quiz_confidence_mean,quiz_confidence_accuracy_correlation,quiz_confidence_mismatch,quiz_overconfidence_flag,quiz_underconfidence_flag,quiz_time_to_first_action_s,quiz_abandonment_rate,external_reference_count,external_llm_reference_count,external_search_reference_count,external_reference_site_count,external_time_ratio,external_llm_time_ratio,external_mean_duration_s,external_before_answer_rate,external_help_seeking_index,external_borrowed_knowledge_flag,personal_drift_zscore,confidence_gap,multi_modal_confusion_score,productive_struggle_score,unproductive_struggle_score,engagement_deviation,behavioral_instability_index,concept_loop_score,retention_risk_proxy,fatigue_proxy,comprehension_confidence,fatigue_label
session_05527,student_0727,19,GeeksForGeeks,Mathematics,Productive Struggler,1.725095,1.187637,33.268916,0.0,0.347232,0.159721,0.517376,0.106427,7.0,0.71732,0.924351,0.768588,35.919105,239.885131,387.044381,3.378959,663.455541,0.493874,4.0,0.663139,38.75892,381.777252,0.646806,1.0,50.424624,550.535876,399.294517,0.725283,184.569354,184.960434,75.853347,170.935418,162.522305,0.308035,1.887409,6.843989,3069.299518,1.564771,0.399246,-16.251246,0.612595,5.0,13.375991,0.229445,12.211372,26.849581,0.095955,8.907103,8.537247,0.295115,2.0,0.680094,1.0,0.637922,0.49762,46.660829,27.006437,0.578782,0.699841,1.0,0.264679,1.547731,0.652963,0.694892,0.015041,0.0,0.0,22.022737,0.127915,2.0,1.0,0.0,2.0,0.086716,0.057816,22.367321,0.171974,0.371892,0.0,3.328449,0.015041,0.458809,0.0,0.007109,-0.038053,0.256757,0.497958,0.360999,0.28155,0.6147,1
session_05528,student_0728,18,YouTube,Mathematics,Cognitively Fatigued Learner,1.576426,1.953056,20.900001,4.0,1.363488,20.257996,0.415775,0.116864,7.0,0.564555,0.781171,0.565287,30.009586,259.45226,612.260868,4.801382,479.277095,0.592973,4.0,0.491563,28.299303,410.452841,0.523374,2.0,118.823257,564.182211,383.009341,0.678875,185.352525,192.330179,48.311332,155.808238,155.625935,0.290228,1.905309,5.939101,3305.256307,1.491063,0.398799,-34.720397,0.568745,3.0,26.856663,0.373914,15.341733,21.603461,4.055096,16.70352,13.705776,0.366169,1.0,0.557525,1.0,0.314125,0.134027,47.456101,22.030325,0.464225,0.980689,1.0,0.343391,2.135707,0.455675,0.260633,0.14155,0.0,0.0,21.721131,0.151205,2.0,2.0,2.0,2.0,0.212568,0.079499,20.688115,0.246874,0.484287,0.0,3.700745,0.14155,0.62686,0.0,0.149585,-0.586049,0.273243,0.864324,0.561262,0.340136,0.3788,0
session_05529,student_0729,21,NPTEL,Algorithms,Distracted Learner,1.057392,0.809992,22.361911,1.0,2.376932,40.52997,0.239034,0.314581,6.0,0.383516,0.525866,0.263781,29.187267,677.681802,735.608414,2.300891,228.289168,0.207082,2.0,0.272537,18.911268,219.031897,0.446541,5.0,220.755827,546.271535,266.874262,0.488538,144.721709,135.280494,64.693339,169.863387,101.561746,0.156936,1.125072,2.772958,1534.212578,1.164734,0.283469,-16.505305,0.274178,6.0,46.08622,0.647546,29.727749,36.118582,7.192069,28.938106,37.828488,0.350763,4.0,0.257305,1.0,0.271873,0.167053,27.688133,11.912844,0.430251,1.386462,2.0,0.639322,1.297997,0.466731,0.376603,0.194858,0.0,0.0,6.414485,0.46066,3.0,1.0,4.0,1.0,0.119478,0.072766,61.878627,0.25353,0.516694,0.0,2.32221,0.194858,0.330802,0.0,0.118858,-1.319313,0.253207,0.402361,0.598494,0.403023,0.3368,0
session_05530,student_0730,22,Coursera,Computer Networks,Cramming Learner,1.499979,1.712818,33.576081,3.0,0.489862,11.781387,0.54503,0.043314,4.0,0.67703,0.768965,0.750784,25.636328,127.947112,397.448312,3.00116,558.840775,0.526914,4.0,0.667433,36.326214,393.15357,0.684634,1.0,133.940613,381.147983,336.668452,0.883301,220.393122,151.814681,42.938594,130.262704,151.884711,0.246179,2.083082,6.24229,3420.990459,1.30769,0.385539,7.050732,0.516564,1.0,11.888461,0.192454,11.140588,11.397968,0.0,4.332249,11.392356,0.205116,1.0,0.703317,1.0,0.6856,0.491707,45.091452,17.776945,0.394242,1.051911,1.0,0.37725,1.457622,0.628338,0.405917,-0.057262,0.0,0.0,19.814971,0.080816,1.0,2.0,2.0,2.0,0.141384,0.053566,17.017971,0.194209,0.25381,0.0,2.588841,-0.057262,0.558729,0.0,0.0,0.542774,0.256267,0.842305,0.397808,0.226132,0.65,0
session_05531,student_0731,19,GeeksForGeeks,Mathematics,Focused Learner,1.289043,1.020877,16.034474,1.0,0.319583,6.237618,0.186208,0.184237,4.0,0.815983,0.985343,0.821859,28.47974,357.498402,308.361863,3.148027,233.459923,0.294603,1.0,0.770152,23.18732,257.497959,0.847243,0.0,100.173434,238.199076,202.123207,0.848547,203.823506,89.453357,48.61799,122.987175,79.55488,0.132821,1.253789,2.197549,1691.343131,0.775602,0.188432,-13.687288,0.339409,0.0,0.778047,0.0,4.126,6.064157,0.0,4.794369,13.096129,0.123586,0.0,0.895202,1.0,0.725524,0.698878,29.298212,17.414798,0.594398,0.338907,0.0,0.160113,0.822124,0.775999,0.605448,0.050475,0.0,0.0,10.059942,0.036284,0.0,0.0,1.0,1.0,0.111763,0.038799,13.058428,0.198156,0.222125,0.0,1.473791,0.050475,0.288441,0.030529,0.018112,1.549967,0.22866,0.320423,0.230521,0.104575,0.8,0
session_05532,student_0732,19,College LMS,Physics,Productive Struggler,1.895543,1.38051,30.341743,4.0,0.468724,0.0,0.370069,0.083849,7.0,0.823219,0.888735,0.829969,30.415003,148.491541,333.340796,3.772752,561.824683,0.57357,3.0,0.740832,42.394665,436.614863,0.697109,0.0,84.233448,457.020928,434.438348,0.950587,93.997046,161.709465,57.67686,174.898627,125.115454,0.305247,1.727013,6.077575,3668.568147,1.357777,0.364465,-7.970291,0.421439,3.0,9.026435,0.194825,7.810385,17.591911,0.197506,8.204314,10.174871,0.244161,1.0,0.729456,1.0,0.770808,0.662102,44.068722,19.861988,0.450705,0.838454,1.0,0.446556,1.394817,0.589631,0.546217,-0.181177,0.0,0.0,20.052099,0.092739,3.0,0.0,1.0,1.0,0.07464,0.038328,39.766547,0.313654,0.373946,0.0,3.135435,-0.181177,0.549964,0.14906,0.0,0.419055,0.275742,0.857857,0.344736,0.246447,0.6644,0
session_05533,student_0733,23,GeeksForGeeks,Mathematics,Cognitively Fatigued Learner,1.165235,1.214303,24.040799,0.0,0.986332,16.576415,0.159263,0.152174,5.0,0.549919,0.687582,0.514205,33.039761,285.125448,412.206903,2.730899,246.314408,0.279475,1.0,0.570193,22.506918,321.313835,0.774161,3.0,100.001215,562.699474,281.965747,0.501095,197.890367,178.708427,71.582659,182.225942,152.639186,0.144679,1.453014,5.21538,2230.940973,1.5581,0.393792,-14.33826,0.326114,2.0,20.497406,0.223197,9.694721,17.62811,0.169164,14.627359,14.257959,0.194508,3.0,0.736899,1.0,0.388433,0.249695,35.449439,22.287132,0.628702,0.506937,1.0,0.28194,1.318997,0.353257,0.602134,-0.035176,0.0,0.0,17.155609,0.116148,2.0,1.0,0.0,0.0,0.08973,0.082038,41.322271,0.234888,0.234943,0.0,1.807729,-0.035176,0.268344,0.0,0.009113,0.250511,0.231303,0.204269,0.438695,0.243426,0.4976,0
session_05534,student_0734,18,NPTEL,DBMS,Distracted Learner,0.970622,1.285298,22.971278,5.0,2.453447,58.489361,0.234634,0.341679,4.0,0.251697,0.445266,0.091893,19.265727,780.42523,995.450811,3.731226,426.251018,0.383005,2.0,0.170343,29.59251,297.983756,0.522818,10.0,365.793395,365.059092,200.949365,0.550457,119.717927,128.460673,32.123247,137.658258,81.573918,0.190151,1.269332,3.796242,2297.538143,0.930464,0.296925,53.38703,0.361116,9.0,40.243823,0.69156,25.351115,53.959267,7.05005,30.369731,40.340304,0.316829,4.0,0.215491,1.0,0.556425,0.420096,32.123233,16.078103,0.500513,1.125591,1.0,0.267241,0.884825,0.681473,0.565336,0.125047,0.0,0.0,11.113983,0.341133,2.0,0.0,1.0,2.0,0.155812,0.078,32.11584,0.263911,0.346282,0.0,3.24116,0.125047,0.438664,0.0,0.063218,-2.359739,0.298491,0.683224,0.488897,0.388804,0.4733,0
session_05535,student_0735,24,LeetCode,Mathematics,Cramming Learner,1.755419,2.362239,34.660368,4.0,0.816616,6.940778,0.563206,0.019022,4.0,0.954353,1.227201,0.884099,21.256349,514.242122,476.529958,4.196272,618.449301,0.669871,4.0,0.926874,31.875757,256.874471,0.50722,2.0,204.326205,277.593936,177.702981,0.640154,182.408461,90.740714,42.523263,71.769604,58.220615,0.241016,1.914661,5.170542,3047.925845,0.853594,0.147472,27.12807,0.52824,6.0,18.722895,0.299212,14.688893,15.556472,2.067203,5.543741,10.740863,0.12667,2.0,0.699621,1.0,0.789662,0.610069,47.571393,26.128528,0.549249,1.202232,2.0,0.234912,1.290642,0.865009,0.534417,0.075347,0.0,0.0,17.054489,0.168877,2.0,2.0,1.0,2.0,0.14677,0.010669,19.863451,0.162149,0.259308,0.0,3.017772,0.075347,0.603072,0.194709,0.049087,-0.36424,0.216124,0.889957,0.286923,0.189232,0.6715,0
session_05536,student_0736,24,GeeksForGeeks,Computer Networks,Focused Learner,0.884964,0.817332,12.340312,2.0,0.602293,8.675883,0.104941,0.088781,4.0,0.885175,1.019617,0.864863,13.746115,74.836717,215.030368,1.466642,142.889651,0.142304,2.0,0.906947,15.950502,144.446747,0.900976,0.0,117.421907,191.406512,78.260167,0.408869,223.290258,83.263905,0.0,92.452735,52.87702,0.098298,0.719525,1.43175,1122.835738,0.735763,0.069445,68.192657,0.082809,0.0,12.391033,0.119029,8.52536,4.059177,0.50647,7.101339,7.000144,0.106216,0.0,0.948573,1.0,0.816924,0.656653,23.408801,8.845495,0.37787,0.779801,1.0,0.330387,0.719518,0.797787,0.693917,-0.019137,0.0,0.0,6.939806,0.036677,2.0,0.0,1.0,1.0,0.111889,0.095945,46.374884,0.263992,0.274502,0.0,1.859859,-0.019137,0.266476,0.13504,0.0,1.446135,0.126474,0.491879,0.232113,0.096339,0.8,0
session_05537,student_0737,20,Coursera,Algorithms,Productive Struggler,1.240343,1.739521,29.303925,3.0,0.0,0.0,0.323902,0.09394,3.0,0.854307,1.126399,0.877528,25.720296,331.129898,404.088378,2.167502,495.165839,0.509878,2.0,0.854525,21.820798,419.734093,0.657736,0.0,118.346741,277.865431,208.573746,0.750629,186.784776,133.752974,39.145461,98.249337,115.461319,0.25932,1.241408,5.224035,2551.311426,1.340546,0.253675,29.547418,0.388931,0.0,9.582902,0.160236,10.343223,16.335552,1.126531,3.195532,0.0,0.190243,1.0,0.851841,1.0,0.759925,0.622517,31.744604,16.057992,0.505849,0.820747,1.0,0.178849,1.202211,0.754337,0.64052,-0.005589,0.0,0.0,13.454046,0.060259,3.0,0.0,1.0,1.0,0.17092,0.085683,26.992721,0.187291,0.30543,0.0,2.649523,-0.005589,0.454278,0.10175,0.0,1.311862,0.23349,0.725515,0.269915,0.168227,0.7267,0
session_05538,student_0738,24,YouTube,Machine Learning,Cognitively Fatigued Learner,1.805319,2.211592,38.320687,4.0,1.586756,23.257634,0.408077,0.109822,5.0,0.349863,0.638648,0.311346,38.961294,280.893271,395.196599,3.661028,689.856148,0.490788,4.0,0.307512,28.680011,523.316275,0.5175,3.0,130.271886,611.468115,408.798481,0.668552,119.42005,181.851217,81.593866,130.455957,118.444071,0.310729,1.838923,6.047582,3998.433607,1.584612,0.478324,-55.605703,0.550593,4.0,17.567199,0.350873,8.261292,15.776041,1.078004,13.202561,24.267153,0.312348,2.0,0.607424,1.0,0.442089,0.307541,61.750402,16.999954,0.275301,0.636449,1.0,0.083194,1.707867,0.417379,0.51132,-0.02471,0.0,0.0,14.250102,0.166947,1.0,0.0,0.0,0.0,0.053436,0.06898,24.356012,0.138157,0.17004,0.0,3.890217,-0.02471,0.575508,0.0,0.0,-0.438072,0.276269,0.830263,0.493004,0.321605,0.4928,1
session_05539,student_0739,22,College LMS,Data Structures,Distracted Learner,1.542275,1.207973,17.742747,4.0,2.300916,45.08301,0.278884,0.226992,6.0,0.395042,0.505476,0.302655,40.373835,849.340491,928.126741,4.722568,554.710347,0.373079,2.0,0.216966,35.072325,360.890624,0.510428,7.0,306.015497,538.966842,397.919562,0.738301,154.079669,178.251787,71.361841,117.219768,173.106324,0.235978,1.234094,4.809322,3255.334642,1.538487,0.524177,-21.802915,0.3745,10.0,43.434523,0.803013,31.398003,51.707163,7.064294,29.003342,36.296865,0.37104,3.0,0.016661,1.0,0.499366,0.350079,34.545431,23.7091,0.686317,0.69711,1.0,0.167351,1.498558,0.491202,0.617761,-0.008164,0.0,0.0,14.066199,0.351961,3.0,0.0,0.0,0.0,0.137607,0.099248,10.398627,0.0,0.152184,0.0,3.894171,-0.008164,0.473016,0.0,0.0,-2.42325,0.346466,0.679915,0.497972,0.497057,0.418,1
session_05540,student_0740,24,LeetCode,Algorithms,Cramming Learner,1.833792,2.490372,49.742429,5.0,1.075441,23.759961,0.495169,0.0,4.0,0.860887,1.177737,0.742481,33.473253,365.407587,606.609249,4.969123,718.411594,0.678844,6.0,0.788938,34.437914,495.016999,0.54826,3.0,139.360813,469.592973,433.58041,0.923311,159.492545,143.91742,67.673978,157.785365,103.685224,0.310748,2.430729,7.059024,4120.229749,1.23809,0.353387,29.155483,0.48617,0.0,15.254382,0.176701,6.005672,13.053468,3.342375,16.015384,9.133063,0.220798,2.0,0.741549,1.0,0.720534,0.609082,60.740531,26.962914,0.443903,1.33765,2.0,0.247385,1.358814,0.84716,0.483658,0.126626,0.0,0.0,19.453101,0.17105,2.0,1.0,1.0,1.0,0.167931,0.10616,38.903975,0.222372,0.334245,0.0,3.719566,0.126626,0.651158,0.04939,0.091372,0.56418,0.304972,0.892948,0.335172,0.232562,0.6803,0
session_05541,student_0741,21,GeeksForGeeks,DBMS,Focused Learner,0.771546,1.028711,7.221076,2.0,0.0,8.149733,0.205854,0.108129,3.0,1.0,1.177272,1.0,16.857983,27.049444,213.508038,1.863218,360.967151,0.293361,3.0,0.966439,12.984672,125.382971,0.8391,0.0,132.385174,205.207416,123.019318,0.599488,253.650027,86.691116,5.251572,91.839085,45.556351,0.096771,0.10357,2.151996,1571.450938,0.762698,0.028232,15.147436,0.185538,0.0,0.809934,0.0,0.0,9.455735,0.308412,0.401135,0.183413,0.090909,0.0,0.961901,1.0,0.886655,0.873752,26.111185,5.571123,0.213362,0.0,0.0,0.042728,0.422952,0.857921,0.640707,-0.028734,0.0,0.0,6.609571,0.011921,0.0,0.0,0.0,1.0,0.0,0.0,1.521342,0.0,0.084776,0.0,1.747334,-0.028734,0.305121,0.23627,0.0,0.934959,0.119255,0.653343,0.123302,0.07775,0.8611,0
session_05542,student_0742,18,YouTube,Computer Networks,Productive Struggler,1.383233,1.782651,29.059219,4.0,1.066284,2.942036,0.397552,0.057045,3.0,0.837737,1.095268,0.843187,37.933618,199.927135,488.944851,2.510556,460.134484,0.57348,3.0,0.817466,22.804148,493.232354,0.531008,0.0,92.617107,465.886863,332.745872,0.71422,179.796497,154.33166,60.04641,202.407002,106.285373,0.214863,1.780921,5.219239,2806.689231,1.627808,0.347767,-19.326015,0.561283,0.0,2.414469,0.082823,3.796139,13.381874,1.441386,7.459826,11.515351,0.194388,2.0,0.834105,1.0,0.625089,0.541153,53.345664,22.092631,0.414141,1.74038,2.0,0.557884,1.479265,0.723132,0.861935,0.098044,0.0,0.0,19.808248,0.200821,3.0,2.0,1.0,2.0,0.173292,0.107126,45.58185,0.387229,0.53146,0.0,2.808725,0.098044,0.536049,0.0,0.05909,1.165544,0.269837,0.857827,0.391406,0.191847,0.6118,0
session_05543,student_0743,23,GeeksForGeeks,Computer Networks,Cognitively Fatigued Learner,0.939191,1.28888,23.08301,1.0,1.197504,14.53287,0.27525,0.147667,5.0,0.438991,0.534395,0.33619,39.311627,331.637156,485.864035,2.641531,527.68615,0.311574,4.0,0.366805,33.544785,418.969209,0.681962,4.0,78.94371,771.319069,502.562843,0.651563,44.094051,246.27236,92.708891,317.633666,202.235054,0.261288,2.119239,5.342766,2950.68268,1.797303,0.569592,-42.01558,0.418017,6.0,26.132617,0.488001,14.78782,20.372785,0.526862,17.955387,19.844138,0.492921,4.0,0.304792,1.0,0.278548,0.114205,56.52867,21.899187,0.3874,1.222522,1.0,0.53909,1.331685,0.419504,0.85499,0.140955,0.0,0.0,13.574696,0.194156,2.0,0.0,3.0,0.0,0.228039,0.042958,33.750436,0.41084,0.349881,0.0,4.070989,0.140955,0.443203,0.0,0.152138,-1.318437,0.274097,0.548303,0.612669,0.467603,0.3218,1
session_05544,student_0744,24,Coursera,Machine Learning,Distracted Learner,1.59281,1.122873,26.229303,4.0,2.785021,41.618571,0.228156,0.222606,6.0,0.252373,0.392547,0.049583,24.804132,831.068804,969.493931,4.272121,434.894494,0.380258,3.0,0.026041,22.742963,296.997029,0.459194,6.0,291.925874,244.890778,271.082025,1.106951,192.97082,134.457223,32.773119,70.551451,123.184657,0.234152,1.195953,4.607704,1943.160815,1.255426,0.355439,50.083893,0.301022,8.0,38.334314,0.700276,30.542828,36.359353,6.906528,33.457783,34.071264,0.286575,2.0,0.23183,1.0,0.388462,0.343502,35.038182,10.078305,0.287638,0.765932,0.0,0.43349,1.461036,0.458333,0.689401,0.069871,0.0,0.0,13.503275,0.42747,3.0,2.0,1.0,1.0,0.192302,0.055906,36.721552,0.247577,0.312891,0.0,4.113021,0.069871,0.496885,0.0,0.043677,-1.936395,0.321918,0.793419,0.575763,0.38032,0.4029,0
session_05545,student_0745,21,College LMS,Data Structures,Cramming Learner,1.796739,2.348849,27.289597,5.0,0.223686,14.048378,0.537776,0.115354,4.0,0.914085,1.226777,0.929232,45.151644,174.044558,575.584774,4.701056,891.943246,0.70666,6.0,0.916431,33.577034,556.202316,0.521305,0.0,178.075525,523.507442,404.479235,0.772633,220.897245,187.297865,76.888376,189.162293,162.301977,0.336222,2.411966,7.112488,3869.308384,1.40223,0.397178,38.323142,0.723754,3.0,14.439895,0.280664,13.204736,14.660627,0.477192,11.64497,17.973668,0.230711,2.0,0.595833,1.0,0.745094,0.49909,70.093008,24.1911,0.345129,1.405745,1.0,0.342676,1.833202,0.602257,0.62069,-0.142837,0.0,0.0,17.963318,0.107961,2.0,1.0,0.0,0.0,0.051659,0.065409,33.584701,0.253284,0.254947,0.0,3.692505,-0.142837,0.658522,0.10854,0.0,-0.407428,0.302783,0.90222,0.366085,0.292355,0.65,0
session_05546,student_0746,23,LeetCode,DBMS,Focused Learner,0.812292,0.989661,14.665347,1.0,0.321791,0.0,0.148389,0.229318,2.0,0.942197,0.975486,0.982243,17.477147,244.971656,274.404017,0.552281,234.656946,0.063257,0.0,1.0,15.572591,73.911344,0.860757,0.0,104.853448,240.952559,149.845027,0.621886,215.123817,103.672003,35.988521,17.607486,21.543141,0.048153,0.791354,2.48279,510.809698,0.464896,0.048133,73.06149,0.031697,0.0,5.359364,0.0725,5.917277,13.994459,0.659133,1.941104,0.0,0.08854,1.0,0.940711,1.0,1.0,0.967484,20.362004,5.045154,0.247773,0.081065,0.0,0.085901,0.0409,0.94593,0.740886,-0.05407,0.0,0.0,6.613772,0.084782,0.0,0.0,0.0,1.0,0.0,0.00249,1.997728,0.038458,0.110458,0.0,1.477993,-0.05407,0.120868,0.173096,0.0,1.345265,0.121513,0.132197,0.065893,0.103845,0.8595,0
session_05547,student_0747,21,NPTEL,Machine Learning,Productive Struggler,1.590908,2.14874,27.069445,3.0,0.416902,8.697582,0.318372,0.075407,5.0,0.90166,1.294944,0.850384,30.081593,288.963702,391.108326,3.353628,532.96116,0.487451,4.0,0.839867,28.850636,470.436438,0.669821,1.0,51.712358,495.694443,336.628115,0.679104,210.644626,136.296612,67.875191,126.668004,135.142474,0.235034,1.910906,6.243459,2678.39523,1.409419,0.372217,-4.635892,0.451489,2.0,8.122486,0.1296,6.027692,16.216329,1.639404,11.514694,6.30083,0.22521,3.0,0.762173,1.0,0.714443,0.4768,47.117739,24.253174,0.514736,1.667521,2.0,0.592159,1.490388,0.786797,0.644133,0.072354,0.0,0.0,14.659951,0.050025,4.0,2.0,2.0,1.0,0.303277,0.076751,49.304911,0.516127,0.516255,1.0,3.50042,0.072354,0.547069,0.030689,0.046121,0.660458,0.256,0.82915,0.391708,0.213565,0.6,0
session_05548,student_0748,19,College LMS,Algorithms,Cognitively Fatigued Learner,1.600219,1.150744,33.912341,4.0,0.695078,6.797083,0.446806,0.053256,5.0,0.445563,0.557404,0.346038,42.961878,245.142869,364.394602,3.252135,561.097315,0.504719,4.0,0.446521,36.717774,415.206121,0.568521,4.0,111.049914,678.16861,436.693176,0.64393,163.045732,186.202118,72.88231,184.477095,166.469297,0.378987,2.070277,5.276355,3434.418477,1.699969,0.510428,-30.964277,0.502268,8.0,25.383087,0.482598,20.754548,33.277761,0.551221,9.416732,15.944543,0.376799,3.0,0.386533,1.0,0.242175,0.100728,58.398825,27.449283,0.470031,0.958362,1.0,0.405978,1.644141,0.549608,0.564795,0.307432,1.0,0.0,23.061052,0.237916,2.0,0.0,2.0,1.0,0.114597,0.074127,36.742336,0.245175,0.347643,0.0,3.612761,0.307432,0.602724,0.0,0.244193,-1.058476,0.258623,0.834906,0.605983,0.40045,0.2982,1
session_05549,student_0749,19,College LMS,Physics,Distracted Learner,1.105629,1.495269,21.245925,1.0,2.513969,54.803747,0.224576,0.294868,7.0,0.307941,0.426236,0.161236,19.621133,857.820939,1023.894325,4.163877,369.55746,0.255821,2.0,0.147024,24.612859,218.60581,0.44745,6.0,356.562772,228.178319,274.443934,1.202761,149.062365,111.057408,58.750263,113.888054,54.736337,0.212191,1.293968,4.523079,2949.202275,0.985289,0.276657,-13.404525,0.375924,12.0,53.023685,0.977533,33.809545,59.93824,6.820591,38.296657,38.869523,0.248773,3.0,0.013111,1.0,0.519105,0.455915,49.688388,14.10229,0.283815,1.27957,1.0,0.390909,1.24958,0.585839,0.428167,0.066733,0.0,0.0,9.404755,0.360592,3.0,1.0,2.0,1.0,0.094656,0.08574,17.206552,0.302418,0.315558,0.0,3.548123,0.066733,0.381239,0.0,0.032816,-2.987928,0.326544,0.418607,0.507911,0.44777,0.4797,0
session_05550,student_0750,20,YouTube,Mathematics,Cramming Learner,1.313284,2.30915,34.582421,3.0,0.137509,1.346726,0.584911,0.030904,5.0,0.818883,0.96767,0.914766,35.829554,236.855281,530.16396,4.291767,687.111548,0.766024,5.0,0.774875,26.681373,452.593914,0.599869,0.0,114.086107,497.733914,395.83934,0.795283,165.729276,146.752377,50.74955,168.280481,141.104039,0.27576,2.189516,6.230495,3379.272072,1.397678,0.424029,-45.000356,0.763849,3.0,15.653169,0.183658,5.363454,11.818179,1.230457,6.576145,7.239306,0.217907,2.0,0.714082,1.0,0.698079,0.538473,64.946914,23.36818,0.359804,1.085523,1.0,0.267047,1.623187,0.708633,0.684086,0.010553,0.0,0.0,22.736263,0.035747,3.0,0.0,2.0,0.0,0.039709,0.079091,36.882601,0.284277,0.256323,0.0,3.583147,0.010553,0.636103,0.0,0.007306,-0.146858,0.267293,0.922008,0.356969,0.237962,0.65,0
session_05551,student_0751,22,YouTube,Algorithms,Focused Learner,0.099709,0.498673,6.667223,0.0,0.62045,16.262481,0.0,0.24987,2.0,0.950234,0.950929,0.894801,12.823494,223.756462,209.808209,0.0,153.437404,0.019806,2.0,0.952398,13.3574,164.575018,0.716475,1.0,140.361806,263.761213,175.283037,0.664552,216.476727,101.164333,24.723653,124.325049,30.320535,0.045288,0.608706,2.016921,1033.687356,0.722782,0.162961,-11.34129,0.11387,0.0,0.0,0.0,0.003966,5.348561,0.9229,0.085732,6.639621,0.117502,2.0,0.94773,1.0,0.996973,0.991602,24.164516,2.840491,0.117548,0.042937,0.0,0.0,0.0,0.858109,0.420433,-0.138864,0.0,0.0,4.009985,0.030861,0.0,0.0,0.0,1.0,0.0,0.013486,13.344088,0.211255,0.101303,0.0,1.678297,-0.138864,0.107968,0.184064,0.0,1.67134,0.136964,0.228824,0.057262,0.098604,0.8964,0
session_05552,student_0752,20,Coursera,Data Structures,Productive Struggler,1.426649,2.169798,30.696962,3.0,0.203057,10.730637,0.413715,0.022393,4.0,0.823192,1.114955,0.802604,31.477096,291.815529,438.3777,3.664783,602.022572,0.573221,4.0,0.833935,29.69653,499.847987,0.541784,5.0,146.671274,500.746515,402.852632,0.804504,230.580044,134.012702,49.199766,197.899164,106.544513,0.214492,1.882302,4.747367,3894.719905,1.254815,0.344422,-4.437868,0.437625,1.0,5.513732,0.13571,3.897711,17.422284,0.166278,8.026603,6.530453,0.212141,1.0,0.832444,1.0,0.706085,0.525719,45.196623,17.314519,0.383093,1.11093,1.0,0.342929,1.556515,0.802536,0.64342,0.096451,0.0,0.0,18.057346,0.094594,3.0,1.0,1.0,0.0,0.103538,0.048851,23.264308,0.379273,0.460736,0.0,3.272758,0.096451,0.57034,0.013309,0.06329,1.338881,0.270703,0.85774,0.356541,0.205872,0.6,0
session_05553,student_0753,23,NPTEL,Physics,Cognitively Fatigued Learner,1.346658,1.577272,29.622789,5.0,0.684452,7.071617,0.353872,0.103646,2.0,0.464251,0.409765,0.408579,46.93037,90.787896,328.162013,3.301929,460.030506,0.368254,4.0,0.382512,32.314856,363.611819,0.851003,0.0,83.882917,788.658919,422.775311,0.536069,70.85585,236.441479,82.305677,259.253905,191.271966,0.231621,2.085957,5.64735,3572.806221,2.302585,0.670271,33.52657,0.448278,7.0,21.977137,0.457116,18.673854,34.523643,1.1269,16.692147,13.983637,0.404347,3.0,0.383098,1.0,0.350173,0.175061,48.316059,22.966601,0.475341,1.343658,1.0,0.260359,1.275669,0.39501,0.756012,0.044837,0.0,0.0,17.816795,0.146496,3.0,1.0,1.0,1.0,0.214204,0.100443,24.748506,0.391535,0.503861,0.0,3.825653,0.044837,0.521652,0.0,0.075707,-0.556615,0.233619,0.789418,0.5508,0.426161,0.4225,1
